交易日期,作物代號,作物名稱,市場代號,市場名稱,上價(元/公斤),中價(元/公斤),下價(元/公斤),平均價(元/公斤),交易量(公斤),
104.07.24,R1,芒果-愛文,104,台北二,60.7,40.3,21.4,40.6,15514,
104.07.24,R1,芒果-愛文,109,台北一,65.3,36.5,24.3,39.8,21756,
104.07.24,R1,芒果-愛文,241,三重區,58,34.2,20.3,36.2,26148,
104.07.24,R1,芒果-愛文,260,宜蘭市,35,25,15,25,12500,
104.07.24,R1,芒果-愛文,400,台中市,46.4,30.1,18.3,35.1,33709,
104.07.24,R1,芒果-愛文,600,嘉義市,44,28,15,28,2500,
104.07.24,R1,芒果-愛文,800,高雄市,35.7,26.7,19.8,27.2,2567,
104.07.24,R1,芒果-愛文,830,鳳山區,29,22.2,18.1,22.2,5940,
104.07.24,R1,芒果-愛文,930,台東市,33,24,19,25.2,460,
104.07.23,R1,芒果-愛文,104,台北二,56.4,39.7,22.6,39.6,21654,
104.07.23,R1,芒果-愛文,109,台北一,54.4,34,21.5,35.6,27054,
104.07.23,R1,芒果-愛文,241,三重區,56.6,34.5,24.8,37,37540,
104.07.23,R1,芒果-愛文,260,宜蘭市,35,25,15,25,11500,
104.07.23,R1,芒果-愛文,400,台中市,42.9,27.6,17.8,33.5,47681,
104.07.23,R1,芒果-愛文,600,嘉義市,45,26,14,26,2700,
104.07.23,R1,芒果-愛文,800,高雄市,35.2,27.7,21.4,28,4095,
104.07.23,R1,芒果-愛文,830,鳳山區,33.3,23.9,18.1,23.9,5520,
104.07.23,R1,芒果-愛文,930,台東市,34,25,20,26.4,480,
104.07.22,R1,芒果-愛文,104,台北二,61.1,43,25.8,43.2,13971,
104.07.22,R1,芒果-愛文,109,台北一,63.2,36.2,21.1,38.6,20052,
104.07.22,R1,芒果-愛文,241,三重區,58.1,33.8,24.2,36.7,21541,
104.07.22,R1,芒果-愛文,260,宜蘭市,35,25,15,25,10500,
104.07.22,R1,芒果-愛文,400,台中市,46.4,31.7,19.8,32.7,34681,
104.07.22,R1,芒果-愛文,600,嘉義市,44,25,14,25,3200,
104.07.22,R1,芒果-愛文,800,高雄市,31.5,25,20,25.3,2570,
104.07.22,R1,芒果-愛文,830,鳳山區,25,16.8,13,16.8,8210,
104.07.22,R1,芒果-愛文,930,台東市,30,23,18,24.8,460,
104.07.21,R1,芒果-愛文,104,台北二,56.1,38.2,21.1,38.4,23483,
104.07.21,R1,芒果-愛文,109,台北一,60.1,32.8,23.1,36.3,37324,
104.07.21,R1,芒果-愛文,241,三重區,51.4,30,22.1,32.7,37797,
104.07.21,R1,芒果-愛文,260,宜蘭市,30,20,10,20,12500,
104.07.21,R1,芒果-愛文,400,台中市,44.1,29.6,19.6,31.8,50951,
104.07.21,R1,芒果-愛文,600,嘉義市,45,24,14,24,3300,
104.07.21,R1,芒果-愛文,800,高雄市,29.1,21.3,16.8,22,4501,
104.07.21,R1,芒果-愛文,830,鳳山區,26.1,17.2,13,17.2,7680,
104.07.21,R1,芒果-愛文,930,台東市,28,21,15,21.6,480,
104.07.20,R1,芒果-愛文,600,嘉義市,45,24,14,24,3000,
104.07.19,R1,芒果-愛文,104,台北二,56.5,41.4,25.6,41.2,21914,
104.07.19,R1,芒果-愛文,109,台北一,57.6,33.3,22.7,36,32049,
104.07.19,R1,芒果-愛文,241,三重區,48,29.7,21.8,31.8,37523,
104.07.19,R1,芒果-愛文,260,宜蘭市,30,20,10,20,13520,
104.07.19,R1,芒果-愛文,400,台中市,39.7,28.8,19,29.1,38775,
104.07.19,R1,芒果-愛文,600,嘉義市,44,23,13,23,3500,
104.07.19,R1,芒果-愛文,800,高雄市,28.9,22.7,15.9,22.6,2844,
104.07.19,R1,芒果-愛文,830,鳳山區,26.1,16.3,13,16.3,8120,
104.07.19,R1,芒果-愛文,930,台東市,28,20,14,20.5,420,
104.07.18,R1,芒果-愛文,104,台北二,60.1,41.8,21.7,41.4,23416,
104.07.18,R1,芒果-愛文,109,台北一,54.7,31.5,20.9,34,32931,
104.07.18,R1,芒果-愛文,241,三重區,50.9,29.9,21.4,32.4,35159,
104.07.18,R1,芒果-愛文,260,宜蘭市,20,15,10,15,13520,
104.07.18,R1,芒果-愛文,400,台中市,42.9,29.2,18.7,30.4,46822,
104.07.18,R1,芒果-愛文,800,高雄市,28.8,18.9,14.4,20,4791,
104.07.18,R1,芒果-愛文,830,鳳山區,26.1,16.6,13,16.6,7960,
104.07.17,R1,芒果-愛文,104,台北二,58.3,40.4,22.6,40.4,21356,
104.07.17,R1,芒果-愛文,109,台北一,55.6,29.6,19.1,32.7,36349,
104.07.17,R1,芒果-愛文,241,三重區,47,28.1,19.8,30.2,43073,
104.07.17,R1,芒果-愛文,260,宜蘭市,20,15,10,15,12650,
104.07.17,R1,芒果-愛文,338,桃農,25,25,25,25,6,
104.07.17,R1,芒果-愛文,400,台中市,45.4,28.9,18.5,30.2,51236,
104.07.17,R1,芒果-愛文,800,高雄市,29.8,20.8,14.2,21.3,5199,
104.07.17,R1,芒果-愛文,830,鳳山區,27.3,15.8,12,15.8,8360,
104.07.17,R1,芒果-愛文,930,台東市,28,19,13,19.2,480,
104.07.16,R1,芒果-愛文,104,台北二,53.4,38.8,23.5,38.7,22836,
104.07.16,R1,芒果-愛文,109,台北一,59.9,29.3,18,33.2,42092,
104.07.16,R1,芒果-愛文,241,三重區,48.2,30.3,23.3,32.5,53445,
104.07.16,R1,芒果-愛文,260,宜蘭市,25,20,10,18.3,12150,
104.07.16,R1,芒果-愛文,400,台中市,44,30.1,18.9,30.8,51883,
104.07.16,R1,芒果-愛文,600,嘉義市,45,23,14,23,5000,
104.07.16,R1,芒果-愛文,800,高雄市,28.5,18.2,12.9,19.2,6068,
104.07.16,R1,芒果-愛文,830,鳳山區,28.1,17.8,14.1,17.8,11130,
104.07.16,R1,芒果-愛文,930,台東市,28,18,13,18.6,400,
104.07.15,R1,芒果-愛文,104,台北二,55.8,38.2,21.1,38.3,24577,
104.07.15,R1,芒果-愛文,109,台北一,57.6,28.7,16.1,32,47182,
104.07.15,R1,芒果-愛文,241,三重區,49.7,28.1,21,31,53462,
104.07.15,R1,芒果-愛文,260,宜蘭市,25,20,10,18.3,13580,
104.07.15,R1,芒果-愛文,400,台中市,51.6,28.9,18.2,30.8,67767,
104.07.15,R1,芒果-愛文,600,嘉義市,42,21,13,21,5800,
104.07.15,R1,芒果-愛文,800,高雄市,33,21.3,15.4,22.4,10933,
104.07.15,R1,芒果-愛文,830,鳳山區,26.1,16.6,13,16.6,11940,
104.07.15,R1,芒果-愛文,930,台東市,30,20,15,20.6,540,
104.07.14,R1,芒果-愛文,104,台北二,41.5,27.7,16.3,28.2,52185,
104.07.14,R1,芒果-愛文,109,台北一,45.4,25.7,15.8,27.7,62870,
104.07.14,R1,芒果-愛文,241,三重區,41,24.1,18.2,26.3,79944,
104.07.14,R1,芒果-愛文,260,宜蘭市,25,20,10,18.3,13980,
104.07.14,R1,芒果-愛文,400,台中市,40.8,26.3,16.8,28.3,80515,
104.07.14,R1,芒果-愛文,600,嘉義市,45,23,13,23,5000,
104.07.14,R1,芒果-愛文,800,高雄市,30.7,19.1,13.9,20.4,9886,
104.07.14,R1,芒果-愛文,830,鳳山區,26.1,15.9,12,15.9,16560,
104.07.14,R1,芒果-愛文,930,台東市,28,19,13,19.4,420,
104.07.13,R1,芒果-愛文,600,嘉義市,45,24,14,24,3800,
104.07.12,R1,芒果-愛文,104,台北二,39.4,27.7,18.8,28.2,57809,
104.07.12,R1,芒果-愛文,109,台北一,39.4,25.7,17.3,26.8,60094,
104.07.12,R1,芒果-愛文,241,三重區,35.2,22.2,18.6,24.1,74457,
104.07.12,R1,芒果-愛文,260,宜蘭市,25,20,10,18.3,14500,
104.07.12,R1,芒果-愛文,400,台中市,40.1,26.2,17.3,28.5,64786,
104.07.12,R1,芒果-愛文,600,嘉義市,42,20,13,20,2900,
104.07.12,R1,芒果-愛文,800,高雄市,26.5,17.9,12.9,18.6,9638,
104.07.12,R1,芒果-愛文,830,鳳山區,24,14.4,11,14.4,13710,
104.07.12,R1,芒果-愛文,930,台東市,25,17,11,18.8,500,
104.07.11,R1,芒果-愛文,104,台北二,40.1,28.3,19.6,28.9,52354,
104.07.11,R1,芒果-愛文,109,台北一,44.3,25.4,17,27.5,51279,
104.07.11,R1,芒果-愛文,241,三重區,34.6,21.5,17.1,23.2,69772,
104.07.11,R1,芒果-愛文,260,宜蘭市,20,15,10,15,14520,
104.07.11,R1,芒果-愛文,400,台中市,38.7,26.7,16.6,28.4,62905,
104.07.11,R1,芒果-愛文,600,嘉義市,42,20,13,20,3600,
104.07.11,R1,芒果-愛文,800,高雄市,25.7,17.3,10.9,17.7,6678,
104.07.11,R1,芒果-愛文,830,鳳山區,26.5,15,11,15,13240,
104.07.11,R1,芒果-愛文,930,台東市,26,16,11,16.5,440,
104.07.10,R1,芒果-愛文,104,台北二,45.3,31.2,20.7,31.9,41631,
104.07.10,R1,芒果-愛文,109,台北一,49.4,24.8,15.8,27.9,48431,
104.07.10,R1,芒果-愛文,241,三重區,35.7,22.3,17.2,24,65623,
104.07.10,R1,芒果-愛文,260,宜蘭市,20,15,10,15,12540,
104.07.10,R1,芒果-愛文,400,台中市,38.5,25.1,15.8,28.8,57140,
104.07.10,R1,芒果-愛文,600,嘉義市,42,22,14,22,3300,
104.07.10,R1,芒果-愛文,800,高雄市,27.4,17.3,10.5,18,8451,
104.07.10,R1,芒果-愛文,830,鳳山區,28.1,15.1,11,15.1,13110,
104.07.10,R1,芒果-愛文,930,台東市,28,17,11,17.6,560,
104.07.09,R1,芒果-愛文,104,台北二,56.9,37.8,27.7,39.6,28303,
104.07.09,R1,芒果-愛文,109,台北一,54.4,27,19.9,31.1,41403,
104.07.09,R1,芒果-愛文,241,三重區,43.6,24.8,18.7,27.3,53118,
104.07.09,R1,芒果-愛文,260,宜蘭市,25,20,10,18.3,12850,
104.07.09,R1,芒果-愛文,400,台中市,38.9,26,15.1,26.4,47348,
104.07.09,R1,芒果-愛文,600,嘉義市,41,20,13,20,3000,
104.07.09,R1,芒果-愛文,800,高雄市,30.2,18,11.7,19.2,6217,
104.07.09,R1,芒果-愛文,830,鳳山區,27.3,14.7,11,14.7,8960,
104.07.09,R1,芒果-愛文,930,台東市,29,17,11,18.8,480,
104.07.08,R1,芒果-愛文,104,台北二,52.6,34.7,23.9,36.1,23100,
104.07.08,R1,芒果-愛文,109,台北一,51.2,27.5,20.1,30.8,36589,
104.07.08,R1,芒果-愛文,241,三重區,44.4,25,19,27.7,36602,
104.07.08,R1,芒果-愛文,400,台中市,42.3,24.8,14.5,28.9,52722,
104.07.08,R1,芒果-愛文,800,高雄市,31.7,17.4,10,18.7,5704,
104.07.07,R1,芒果-愛文,104,台北二,50.1,32.2,18.9,33.1,38069,
104.07.07,R1,芒果-愛文,109,台北一,48.4,27.1,19.3,29.8,51574,
104.07.07,R1,芒果-愛文,241,三重區,38.8,24,18.6,25.9,69828,
104.07.07,R1,芒果-愛文,260,宜蘭市,30,20,10,20,13500,
104.07.07,R1,芒果-愛文,400,台中市,36.5,24.4,12.4,26.3,69509,
104.07.07,R1,芒果-愛文,600,嘉義市,42,24,14,24,3000,
104.07.07,R1,芒果-愛文,800,高雄市,27.8,15.4,10,16.8,9619,
104.07.07,R1,芒果-愛文,830,鳳山區,25,13.2,10,13.2,15020,
104.07.07,R1,芒果-愛文,930,台東市,28,15,11,16.5,460,
104.07.06,R1,芒果-愛文,600,嘉義市,45,25,14,25,3800,
104.07.05,R1,芒果-愛文,104,台北二,47.3,33.7,18.5,33.4,30852,
104.07.05,R1,芒果-愛文,109,台北一,48.4,25.5,17.5,28.5,41841,
104.07.05,R1,芒果-愛文,241,三重區,39.9,24.9,19.3,26.8,51914,
104.07.05,R1,芒果-愛文,260,宜蘭市,30,20,10,20,14300,
104.07.05,R1,芒果-愛文,400,台中市,36.7,24.6,14,27.9,46886,
104.07.05,R1,芒果-愛文,600,嘉義市,46,26,17,26,4000,
104.07.05,R1,芒果-愛文,800,高雄市,29.3,16.2,10,17.6,8101,
104.07.05,R1,芒果-愛文,830,鳳山區,27.3,15.1,12,15.1,8770,
104.07.05,R1,芒果-愛文,930,台東市,28,15,11,16.7,500,
104.07.04,R1,芒果-愛文,104,台北二,46.2,29.5,16.3,30.2,32860,
104.07.04,R1,芒果-愛文,109,台北一,49.3,26.1,17.6,29.1,38953,
104.07.04,R1,芒果-愛文,241,三重區,39.9,23.6,18.3,25.8,48483.5,
104.07.04,R1,芒果-愛文,260,宜蘭市,30,20,10,20,13500,
104.07.04,R1,芒果-愛文,400,台中市,38.9,24.5,12.8,26.9,52990,
104.07.04,R1,芒果-愛文,600,嘉義市,46,26,16,26,4400,
104.07.04,R1,芒果-愛文,800,高雄市,31.2,16.5,12.3,18.6,6775,
104.07.04,R1,芒果-愛文,830,鳳山區,22.5,14.6,12,14.6,13580,
104.07.04,R1,芒果-愛文,930,台東市,28,17,12,17.2,500,
104.07.03,R1,芒果-愛文,104,台北二,44.6,26.7,16.7,28.3,40341,
104.07.03,R1,芒果-愛文,109,台北一,42.7,23.6,16.8,26.1,50789,
104.07.03,R1,芒果-愛文,241,三重區,35.3,21.6,16.4,23.3,52623,
104.07.03,R1,芒果-愛文,260,宜蘭市,25,20,10,18.3,12500,
104.07.03,R1,芒果-愛文,400,台中市,36,24,13.2,26.6,59788,
104.07.03,R1,芒果-愛文,600,嘉義市,47,26,15,26,4200,
104.07.03,R1,芒果-愛文,800,高雄市,24.7,16.1,10,16.6,8929,
104.07.03,R1,芒果-愛文,830,鳳山區,21.2,15.3,13,15.3,17240,
104.07.03,R1,芒果-愛文,930,台東市,23,16,12,16.3,440,
104.07.02,R1,芒果-愛文,104,台北二,43.1,27,16.7,28.1,45618,
104.07.02,R1,芒果-愛文,109,台北一,43.5,23.6,15.4,25.9,60872,
104.07.02,R1,芒果-愛文,241,三重區,32.8,20.8,13.8,21.8,65131,
104.07.02,R1,芒果-愛文,260,宜蘭市,25,20,10,18.3,10500,
104.07.02,R1,芒果-愛文,400,台中市,40.1,25.2,14.5,28.3,50763,
104.07.02,R1,芒果-愛文,600,嘉義市,50,30,17,30,4000,
104.07.02,R1,芒果-愛文,800,高雄市,21.7,16.1,13.9,16.8,10668,
104.07.02,R1,芒果-愛文,830,鳳山區,28.1,16.8,13,16.8,11790,
104.07.02,R1,芒果-愛文,930,台東市,28,16,13,16.7,480,
104.07.01,R1,芒果-愛文,104,台北二,47.6,30.6,20.3,32,44545,
104.07.01,R1,芒果-愛文,109,台北一,47.5,26.2,18.3,28.9,57801,
104.07.01,R1,芒果-愛文,241,三重區,38,23,16,24.6,75161.5,
104.07.01,R1,芒果-愛文,260,宜蘭市,30,20,10,20,11800,
104.07.01,R1,芒果-愛文,338,桃農,15,15,15,15,40,
104.07.01,R1,芒果-愛文,400,台中市,42.1,23.1,11.1,30.5,66074,
104.07.01,R1,芒果-愛文,800,高雄市,30.4,18.6,13.9,20,13138,
104.07.01,R1,芒果-愛文,830,鳳山區,29,16.2,13,16.2,12240,
104.07.01,R1,芒果-愛文,930,台東市,30,18,13,19.4,500,
104.06.30,R1,芒果-愛文,104,台北二,47.3,30.2,18,31.2,59399,
104.06.30,R1,芒果-愛文,109,台北一,52,27.8,19.1,30.9,74916,
104.06.30,R1,芒果-愛文,241,三重區,41.7,27.6,17.8,28.5,106022,
104.06.30,R1,芒果-愛文,260,宜蘭市,35,25,15,25,12500,
104.06.30,R1,芒果-愛文,338,桃農,41.7,36.8,30,36.8,141,
104.06.30,R1,芒果-愛文,400,台中市,38.6,23.9,11.2,28.3,107926,
104.06.30,R1,芒果-愛文,600,嘉義市,57,33,23,33,3000,
104.06.30,R1,芒果-愛文,800,高雄市,32.1,17.7,14.4,19.9,12556,
104.06.30,R1,芒果-愛文,830,鳳山區,30.3,16.3,13,16.3,16930,
104.06.30,R1,芒果-愛文,930,台東市,30,18,15,19.8,460,
104.06.29,R1,芒果-愛文,600,嘉義市,60,35,23,35,5000,
104.06.29,R1,芒果-愛文,800,高雄市,38.8,19.5,11.6,21.8,10214,
104.06.28,R1,芒果-愛文,104,台北二,49.3,32.8,20.7,33.7,51788,
104.06.28,R1,芒果-愛文,109,台北一,51.5,28.9,19.1,31.5,59652,
104.06.28,R1,芒果-愛文,241,三重區,47.1,30.8,22.4,32.4,67301.5,
104.06.28,R1,芒果-愛文,260,宜蘭市,40,28,15,27.3,14500,
104.06.28,R1,芒果-愛文,400,台中市,39.8,25.3,13.9,28.6,73300,
104.06.28,R1,芒果-愛文,600,嘉義市,50,31,18,31,8000,
104.06.28,R1,芒果-愛文,800,高雄市,39.4,18,15,21.7,12291,
104.06.28,R1,芒果-愛文,830,鳳山區,38.3,18.6,14.1,18.6,10620,
104.06.28,R1,芒果-愛文,930,台東市,38,18,14,20.5,460,
104.06.27,R1,芒果-愛文,104,台北二,48.2,30.1,17.4,31.2,43780,
104.06.27,R1,芒果-愛文,109,台北一,50.2,29.9,21.1,32.2,58547,
104.06.27,R1,芒果-愛文,241,三重區,43.5,27.8,18.7,29.2,61906.5,
104.06.27,R1,芒果-愛文,260,宜蘭市,35,25,15,25,12500,
104.06.27,R1,芒果-愛文,338,桃農,41.5,39,36.5,39,114,
104.06.27,R1,芒果-愛文,400,台中市,39.3,23.8,12.4,27.4,75921,
104.06.27,R1,芒果-愛文,600,嘉義市,47,30,16,30,7200,
104.06.27,R1,芒果-愛文,800,高雄市,39.9,19,16,22.6,8492,
104.06.27,R1,芒果-愛文,830,鳳山區,40.9,18,13,18,11300,
104.06.27,R1,芒果-愛文,930,台東市,40,19,14,21.3,400,
104.06.26,R1,芒果-愛文,104,台北二,43.1,26.8,12.8,27.3,49320,
104.06.26,R1,芒果-愛文,109,台北一,46.1,28.5,20.7,30.5,54682,
104.06.26,R1,芒果-愛文,241,三重區,37,25.9,19.2,26.8,72840.4,
104.06.26,R1,芒果-愛文,260,宜蘭市,35,25,15,25,10500,
104.06.26,R1,芒果-愛文,400,台中市,44.5,24.7,13.1,28.9,72690,
104.06.26,R1,芒果-愛文,600,嘉義市,45,27,15,27,6800,
104.06.26,R1,芒果-愛文,800,高雄市,49,21.5,15,25.7,7501,
104.06.26,R1,芒果-愛文,830,鳳山區,36,16.7,12,16.7,15820,
104.06.25,R1,芒果-愛文,104,台北二,45.8,27.2,15.1,28.5,52379,
104.06.25,R1,芒果-愛文,109,台北一,45.2,26.2,15.8,27.9,67309,
104.06.25,R1,芒果-愛文,241,三重區,35.1,24.1,15.3,24.5,78567.2,
104.06.25,R1,芒果-愛文,260,宜蘭市,35,25,15,25,10800,
104.06.25,R1,芒果-愛文,338,桃農,46.7,30.8,18,30.8,294,
104.06.25,R1,芒果-愛文,400,台中市,49.6,27.1,13.1,36,68698,
104.06.25,R1,芒果-愛文,600,嘉義市,58,35,24,35,4000,
104.06.25,R1,芒果-愛文,800,高雄市,37.9,19.7,11.8,21.7,10426,
104.06.25,R1,芒果-愛文,830,鳳山區,36,17,12,17,11640,
104.06.25,R1,芒果-愛文,930,台東市,36,18,12,20.4,500,
104.06.24,R1,芒果-愛文,104,台北二,46.7,25.6,16.5,28,57793,
104.06.24,R1,芒果-愛文,109,台北一,54,30.9,17.3,32.8,58453,
104.06.24,R1,芒果-愛文,241,三重區,41.2,27.6,15.7,27.9,84223,
104.06.24,R1,芒果-愛文,260,宜蘭市,35,25,15,25,11500,
104.06.24,R1,芒果-愛文,338,桃農,60,50,45,50,138,
104.06.24,R1,芒果-愛文,400,台中市,47.5,26.6,11.5,34.1,65550,
104.06.24,R1,芒果-愛文,600,嘉義市,58,42,25,42,5000,
104.06.24,R1,芒果-愛文,800,高雄市,43,20.1,10,22.7,9819,
104.06.24,R1,芒果-愛文,830,鳳山區,48.6,21.3,15,21.3,9300,
104.06.24,R1,芒果-愛文,930,台東市,47,21,13,21.6,640,
104.06.23,R1,芒果-愛文,104,台北二,45.2,24.2,12.9,26.1,85754,
104.06.23,R1,芒果-愛文,109,台北一,64.8,35,21.6,38.2,86759,
104.06.23,R1,芒果-愛文,241,三重區,45.6,30.3,16.1,30.5,123632,
104.06.23,R1,芒果-愛文,260,宜蘭市,35,25,15,25,12750,
104.06.23,R1,芒果-愛文,400,台中市,51.8,25.6,10.9,35.4,87110,
104.06.23,R1,芒果-愛文,600,嘉義市,60,42,25,42,4000,
104.06.23,R1,芒果-愛文,800,高雄市,51.1,25.7,19.3,29.5,15495,
104.06.23,R1,芒果-愛文,830,鳳山區,50,23.8,18.1,23.8,14090,
104.06.23,R1,芒果-愛文,930,台東市,50,25,19,28.7,580,
104.06.22,R1,芒果-愛文,600,嘉義市,58,42,25,42,2000,
104.06.20,R1,芒果-愛文,104,台北二,63.7,42.4,23.3,42.8,50838,
104.06.20,R1,芒果-愛文,109,台北一,79.6,41.3,26,45.9,57555,
104.06.20,R1,芒果-愛文,241,三重區,55.2,34.7,24.4,36.7,75525.5,
104.06.20,R1,芒果-愛文,260,宜蘭市,40,30,20,30,14320,
104.06.20,R1,芒果-愛文,338,桃農,50,42,38,42,36,
104.06.20,R1,芒果-愛文,400,台中市,57.2,33.8,19.1,39.5,50353,
104.06.20,R1,芒果-愛文,800,高雄市,47.4,25,15.6,27.6,9444,
104.06.20,R1,芒果-愛文,830,鳳山區,42.9,21.6,15,21.6,12240,
104.06.20,R1,芒果-愛文,930,台東市,46,31,18,32.7,500,
104.06.19,R1,芒果-愛文,104,台北二,72,44.7,24.3,46.1,43901,
104.06.19,R1,芒果-愛文,109,台北一,88.2,43.3,27.1,49.1,44108,
104.06.19,R1,芒果-愛文,241,三重區,58.2,32.5,23.7,35.9,60065,
104.06.19,R1,芒果-愛文,260,宜蘭市,40,30,20,30,13100,
104.06.19,R1,芒果-愛文,338,桃農,40,35.9,23.5,35.9,132,
104.06.19,R1,芒果-愛文,400,台中市,55.2,32.8,20.3,38.8,49048,
104.06.19,R1,芒果-愛文,600,嘉義市,60,42,25,42,4800,
104.06.19,R1,芒果-愛文,800,高雄市,44.9,25.5,15.2,27.3,10953,
104.06.19,R1,芒果-愛文,930,台東市,50,30,17,33.6,620,
104.06.18,R1,芒果-愛文,104,台北二,71.4,41.2,22.1,43.4,40211,
104.06.18,R1,芒果-愛文,109,台北一,77.6,36.2,19.1,41,47885,
104.06.18,R1,芒果-愛文,241,三重區,50.9,32.9,21.1,34.1,60992.5,
104.06.18,R1,芒果-愛文,260,宜蘭市,40,30,20,30,12700,
104.06.18,R1,芒果-愛文,400,台中市,57.3,31.9,17.6,36.6,47560,
104.06.18,R1,芒果-愛文,600,嘉義市,60,42,25,42,6800,
104.06.18,R1,芒果-愛文,800,高雄市,44.4,22.9,14.4,25.5,11049,
104.06.18,R1,芒果-愛文,830,鳳山區,50,22.1,16,22.1,5960,
104.06.18,R1,芒果-愛文,930,台東市,49,22,15,23.4,440,
104.06.17,R1,芒果-愛文,104,台北二,64.8,37.2,19.7,39.2,42920,
104.06.17,R1,芒果-愛文,109,台北一,69.9,37,24.6,41.1,52675,
104.06.17,R1,芒果-愛文,241,三重區,53.5,36.8,24.7,37.7,66927,
104.06.17,R1,芒果-愛文,260,宜蘭市,40,30,20,30,12100,
104.06.17,R1,芒果-愛文,338,桃農,35,35,35,35,66,
104.06.17,R1,芒果-愛文,400,台中市,56.8,33.6,18.1,38.6,60610,
104.06.17,R1,芒果-愛文,600,嘉義市,60,40,30,40,5500,
104.06.17,R1,芒果-愛文,800,高雄市,51.1,25.3,15.2,28.4,8569,
104.06.17,R1,芒果-愛文,830,鳳山區,50,23.6,18.1,23.6,11200,
104.06.17,R1,芒果-愛文,930,台東市,51,24,16,24.3,580,
104.06.16,R1,芒果-愛文,104,台北二,59.2,35.1,22.8,37.5,72376,
104.06.16,R1,芒果-愛文,109,台北一,78.4,40.3,26.1,45.1,74985,
104.06.16,R1,芒果-愛文,241,三重區,55.5,39.5,24.6,39.7,97325.5,
104.06.16,R1,芒果-愛文,260,宜蘭市,40,30,20,30,13850,
104.06.16,R1,芒果-愛文,400,台中市,55.2,31.2,17.5,37.4,103390,
104.06.16,R1,芒果-愛文,600,嘉義市,64,45,33,45,5000,
104.06.16,R1,芒果-愛文,800,高雄市,52.6,24.1,20,29,9186,
104.06.16,R1,芒果-愛文,830,鳳山區,50,24.3,19.1,24.3,8160,
104.06.16,R1,芒果-愛文,930,台東市,51,24,20,28.4,540,
104.06.15,R1,芒果-愛文,600,嘉義市,63,47,35,47,7800,
104.06.15,R1,芒果-愛文,800,高雄市,58.3,24.7,17,29.9,6006,
104.06.14,R1,芒果-愛文,104,台北二,65.7,40,23.7,41.9,47753,
104.06.14,R1,芒果-愛文,109,台北一,76.9,43,26.8,46.6,60293,
104.06.14,R1,芒果-愛文,241,三重區,62.5,41.6,29.6,43.4,75840.5,
104.06.14,R1,芒果-愛文,260,宜蘭市,45,35,20,33.3,13150,
104.06.14,R1,芒果-愛文,338,桃農,55,50,45,50,114,
104.06.14,R1,芒果-愛文,400,台中市,62.4,35,22,42.1,73223,
104.06.14,R1,芒果-愛文,600,嘉義市,63,45,33,45,5600,
104.06.14,R1,芒果-愛文,800,高雄市,64.3,25.3,16.2,31.3,7958,
104.06.14,R1,芒果-愛文,830,鳳山區,52.9,24.8,18.1,24.8,10640,
104.06.14,R1,芒果-愛文,930,台東市,56,25,17,30.3,560,
104.06.13,R1,芒果-愛文,104,台北二,67.1,39.4,24.5,41.9,45539,
104.06.13,R1,芒果-愛文,109,台北一,76.7,41.7,27.6,45.9,45202,
104.06.13,R1,芒果-愛文,241,三重區,61,38.3,26.3,40.4,62584,
104.06.13,R1,芒果-愛文,260,宜蘭市,40,30,20,30,12500,
104.06.13,R1,芒果-愛文,338,桃農,50,40,35,40,42,
104.06.13,R1,芒果-愛文,400,台中市,59.8,34.2,19.4,39.9,59860,
104.06.13,R1,芒果-愛文,600,嘉義市,62,43,33,43,5800,
104.06.13,R1,芒果-愛文,800,高雄市,55.8,26.3,19.6,30.8,11335,
104.06.13,R1,芒果-愛文,830,鳳山區,50,25.3,18.1,25.3,7830,
104.06.13,R1,芒果-愛文,930,台東市,53,26,19,29.7,380,
104.06.12,R1,芒果-愛文,104,台北二,65.5,38.9,21.6,40.8,35868,
104.06.12,R1,芒果-愛文,109,台北一,72.9,40,26,43.8,44942,
104.06.12,R1,芒果-愛文,241,三重區,57.9,34.8,23.6,37.2,54690,
104.06.12,R1,芒果-愛文,260,宜蘭市,40,30,20,30,10500,
104.06.12,R1,芒果-愛文,400,台中市,57.8,30,15.5,37.3,50474,
104.06.12,R1,芒果-愛文,600,嘉義市,66,45,33,45,3300,
104.06.12,R1,芒果-愛文,800,高雄市,53.6,29.4,19.2,32.2,9688,
104.06.12,R1,芒果-愛文,830,鳳山區,50,22.2,15,22.2,8900,
104.06.12,R1,芒果-愛文,930,台東市,51,28,18,30.4,540,
104.06.11,R1,芒果-愛文,104,台北二,65.7,37.1,20.3,39.5,35810,
104.06.11,R1,芒果-愛文,109,台北一,78.1,38.9,23.5,43.7,44732,
104.06.11,R1,芒果-愛文,241,三重區,52.6,33.1,23.1,35,57858,
104.06.11,R1,芒果-愛文,260,宜蘭市,40,30,20,30,11500,
104.06.11,R1,芒果-愛文,338,桃農,45,39,32.5,39,318,
104.06.11,R1,芒果-愛文,400,台中市,57.9,32,17.2,37.9,54087,
104.06.11,R1,芒果-愛文,600,嘉義市,65,42,33,42,3500,
104.06.11,R1,芒果-愛文,800,高雄市,52.2,26.8,15,29.5,7491,
104.06.11,R1,芒果-愛文,830,鳳山區,50,26,20,26,5080,
104.06.11,R1,芒果-愛文,930,台東市,50,26,18,27.4,480,
104.06.10,R1,芒果-愛文,104,台北二,62.9,36.5,21.7,38.9,34133,
